,pickup_index,pickup_name,pickup_district,pickup_latitude,pickup_longitude,index_dropoff,name_dropoff,district_dropoff,latitude_dropoff,longitude_dropoff,Frequency,route
339,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,41,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,1,"[[11.502278, 49.010344], [11.500689, 49.010016], [11.498682, 49.006758], [11.498913, 49.006376], [11.495282, 49.000455], [11.491355, 48.996873], [11.490136, 48.991645], [11.488061, 48.987841], [11.480039, 48.97884], [11.47674, 48.971018], [11.475713, 48.970834], [11.475543, 48.970677]]"
338,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,1,"[[11.502278, 49.010344], [11.500689, 49.010016], [11.498682, 49.006758], [11.498913, 49.006376], [11.497941, 49.005411], [11.49718, 49.003674], [11.489368, 49.002657], [11.482247, 48.999337], [11.482843, 48.997778], [11.477832, 48.998037], [11.474524, 48.997444], [11.470927, 48.996579], [11.468726, 48.99637], [11.467805, 48.996133], [11.463263, 48.993984], [11.462527, 48.993905], [11.4611, 48.994183]]"
337,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,39,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,1,"[[11.502278, 49.010344], [11.500689, 49.010016], [11.498682, 49.006758], [11.498913, 49.006376], [11.497941, 49.005411], [11.49718, 49.003674], [11.489368, 49.002657], [11.482247, 48.999337], [11.482968, 48.997522]]"
46,1,"Enkering, Maibaum",Enkering,48.992498,11.363953,33,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,1,"[[11.363964, 48.992501], [11.364354, 48.99223], [11.364872, 48.992329], [11.364776, 48.99512], [11.366705, 48.997933], [11.370727, 48.998943], [11.374726, 48.997799], [11.376743, 48.997834], [11.381124, 48.999265], [11.388853, 49.000183], [11.393164, 49.002397], [11.39631, 49.002865], [11.421884, 48.9956], [11.430861, 48.995461], [11.437794, 48.99731], [11.444376, 49.001669], [11.447371, 49.005663], [11.448829, 49.010366], [11.447935, 49.020698], [11.450814, 49.027247], [11.454409, 49.02998], [11.45756, 49.031774], [11.460455, 49.032478], [11.461834, 49.031585]]"
360,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,1,"[[11.4611, 48.994183], [11.462527, 48.993905], [11.463263, 48.993984], [11.467805, 48.996133], [11.468726, 48.99637], [11.470927, 48.996579], [11.474524, 48.997444], [11.477832, 48.998037], [11.482843, 48.997778], [11.482247, 48.999337], [11.489078, 49.002569], [11.49718, 49.003674], [11.497941, 49.005411], [11.498913, 49.006376], [11.498727, 49.006881], [11.500521, 49.009824], [11.500908, 49.010148], [11.502278, 49.010344]]"
359,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,37,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,1,"[[11.4611, 48.994183], [11.463263, 48.993984], [11.468726, 48.99637], [11.477832, 48.998037], [11.482843, 48.997778], [11.482247, 48.999337], [11.489078, 49.002569], [11.49718, 49.003674], [11.497941, 49.005411], [11.498913, 49.006376], [11.500295, 49.00709], [11.504806, 49.008344], [11.507203, 49.009928], [11.507682, 49.011869], [11.506398, 49.013526], [11.502981, 49.013562], [11.501515, 49.014049], [11.499129, 49.013616], [11.497752, 49.013956], [11.497565, 49.01361]]"
356,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,33,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,1,"[[11.4611, 48.994183], [11.463263, 48.993984], [11.468726, 48.99637], [11.477832, 48.998037], [11.482843, 48.997778], [11.482247, 48.999337], [11.489078, 49.002569], [11.49718, 49.003674], [11.498913, 49.006376], [11.504806, 49.008344], [11.50704, 49.009758], [11.507729, 49.011582], [11.506702, 49.013291], [11.504196, 49.014404], [11.486974, 49.017081], [11.480138, 49.019306], [11.476244, 49.021774], [11.476275, 49.024939], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.457115, 49.031581], [11.460455, 49.032478], [11.461834, 49.031585]]"
355,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.4611, 48.994183], [11.463263, 48.993984], [11.468726, 48.99637], [11.477832, 48.998037], [11.482843, 48.997778], [11.482247, 48.999337], [11.489078, 49.002569], [11.49718, 49.003674], [11.498913, 49.006376], [11.504806, 49.008344], [11.50704, 49.009758], [11.507729, 49.011582], [11.506702, 49.013291], [11.504196, 49.014404], [11.486974, 49.017081], [11.480138, 49.019306], [11.476244, 49.021774], [11.476275, 49.024939], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.45756, 49.031774], [11.46274, 49.032955], [11.467904, 49.035209]]"
112,10,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,30,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,1,"[[11.445208, 49.005151], [11.446993, 49.004932], [11.448511, 49.008516], [11.448829, 49.010366], [11.448659, 49.017376], [11.447935, 49.020698], [11.450814, 49.027247], [11.452212, 49.02879], [11.454409, 49.02998], [11.454831, 49.029911], [11.455219, 49.030536], [11.457999, 49.031947], [11.46274, 49.032955], [11.470053, 49.036116], [11.470658, 49.036342]]"
111,10,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,22,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,1,"[[11.445208, 49.005151], [11.446993, 49.004932], [11.448511, 49.008516], [11.448829, 49.010366], [11.448659, 49.017376], [11.447935, 49.020698], [11.450814, 49.027247], [11.452212, 49.02879], [11.454409, 49.02998], [11.456226, 49.02939], [11.45925, 49.029225], [11.462381, 49.027869], [11.468656, 49.031278], [11.472748, 49.032992], [11.473594, 49.032798], [11.477608, 49.034099], [11.479179, 49.032938]]"
109,10,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,6,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,1,"[[11.445208, 49.005151], [11.446993, 49.004932], [11.444756, 49.002015], [11.439987, 48.998462], [11.436019, 48.99661], [11.430861, 48.995461], [11.424633, 48.99531], [11.419907, 48.995964], [11.412489, 48.997861], [11.401773, 49.001444], [11.39631, 49.002865], [11.393164, 49.002397], [11.388853, 49.000183], [11.387106, 48.999627], [11.385483, 48.999934], [11.385112, 49.000408], [11.382262, 49.000552], [11.381466, 49.001022], [11.379873, 49.000919], [11.379318, 49.001031], [11.374054, 49.003566], [11.373667, 49.004153], [11.375688, 49.003085], [11.378428, 49.002259], [11.38001, 49.00218], [11.380579, 49.002778], [11.379495, 49.003846], [11.379312, 49.004616], [11.38049, 49.00625], [11.390999, 49.009213], [11.396348, 49.012269], [11.399196, 49.013066], [11.401245, 49.014794], [11.407291, 49.015481], [11.407661, 49.015116], [11.408465, 49.015188]]"
421,59,"Kevenhuell, Kirche",Leising,49.058008,11.516585,0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,1,"[[11.51652, 49.05792], [11.516632, 49.055402], [11.50164, 49.051728], [11.494979, 49.047386], [11.49182, 49.046725], [11.490869, 49.045622], [11.484336, 49.044143], [11.483061, 49.042189], [11.483465, 49.039973], [11.478969, 49.039738], [11.476643, 49.038907], [11.47421, 49.03963], [11.471009, 49.037566], [11.471199, 49.036536], [11.470306, 49.036229], [11.46274, 49.032955], [11.457999, 49.031947], [11.454801, 49.030169], [11.450814, 49.027247], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.442703, 49.000286], [11.437049, 48.996991], [11.430861, 48.995461], [11.421884, 48.9956], [11.395785, 49.002886], [11.393164, 49.002397], [11.387725, 48.999773], [11.381634, 48.999352], [11.377161, 48.998039], [11.375167, 48.997237], [11.374025, 48.995708], [11.376023, 48.99308], [11.376132, 48.992827], [11.377329, 48.992203]]"
420,58,Leising,Beilngries,49.023932,11.502647,0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,1,"[[11.50264, 49.023903], [11.502419, 49.02398], [11.497102, 49.023524], [11.490843, 49.02507], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.470795, 49.024173], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.442703, 49.000286], [11.437049, 48.996991], [11.430861, 48.995461], [11.421884, 48.9956], [11.395785, 49.002886], [11.393164, 49.002397], [11.387725, 48.999773], [11.381634, 48.999352], [11.377161, 48.998039], [11.375167, 48.997237], [11.374025, 48.995708], [11.376023, 48.99308], [11.376132, 48.992827], [11.377329, 48.992203]]"
132,12,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,1,"[[11.444669, 49.017265], [11.444883, 49.017242], [11.444999, 49.01728], [11.448659, 49.017376], [11.447935, 49.020698], [11.450333, 49.026337], [11.452212, 49.02879], [11.454409, 49.02998], [11.460416, 49.028834], [11.468496, 49.024273], [11.476065, 49.025138], [11.476244, 49.021774], [11.480138, 49.019306], [11.486974, 49.017081], [11.504196, 49.014404], [11.506702, 49.013291], [11.507729, 49.011582], [11.50704, 49.009758], [11.504806, 49.008344], [11.498913, 49.006376], [11.49718, 49.003674], [11.489368, 49.002657], [11.482247, 48.999337], [11.482843, 48.997778], [11.477832, 48.998037], [11.468726, 48.99637], [11.463263, 48.993984], [11.4611, 48.994183]]"
186,21,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,11,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,1,"[[11.475736, 49.033524], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.473902, 49.025084], [11.470795, 49.024173], [11.468496, 49.024273], [11.466725, 49.024943], [11.464121, 49.026809], [11.460416, 49.028834], [11.458643, 49.029323], [11.455994, 49.029433], [11.454831, 49.029911], [11.454557, 49.030188], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448659, 49.017376], [11.448829, 49.010366], [11.448511, 49.008516], [11.446993, 49.004932], [11.447555, 49.004787], [11.447441, 49.004626], [11.447694, 49.00458]]"
184,21,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,7,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,1,"[[11.475736, 49.033524], [11.472957, 49.032831], [11.470256, 49.036085], [11.46929, 49.036665], [11.466235, 49.037163], [11.465442, 49.037579], [11.463268, 49.042487], [11.462349, 49.043082], [11.460228, 49.043562], [11.459849, 49.044331], [11.458732, 49.044647], [11.458154, 49.044368], [11.45808, 49.043938], [11.462032, 49.041734], [11.462048, 49.039742], [11.461544, 49.039084], [11.457691, 49.037992], [11.455881, 49.037829], [11.4531, 49.038341], [11.452082, 49.039073], [11.450878, 49.039404], [11.449744, 49.038734], [11.449501, 49.038148], [11.449635, 49.037269], [11.450938, 49.035783], [11.450608, 49.034011], [11.444659, 49.028605], [11.438293, 49.026877], [11.431763, 49.02403], [11.425127, 49.022256], [11.417281, 49.018428], [11.415922, 49.017143], [11.41354, 49.016662], [11.413578, 49.016548]]"
182,21,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,5,"Kinding, Schule",Kinding,49.000012,11.38727,1,"[[11.475736, 49.033524], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.470795, 49.024173], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.443683, 49.00108], [11.437794, 48.99731], [11.430861, 48.995461], [11.421884, 48.9956], [11.396078, 49.002878], [11.393164, 49.002397], [11.387106, 48.999627], [11.386846, 48.999839], [11.387347, 48.999872], [11.38726, 48.999991]]"
181,21,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,4,"Kinding, Marktplatz",Kinding,49.000562,11.38279,1,"[[11.475736, 49.033524], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.470795, 49.024173], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.443683, 49.00108], [11.437794, 48.99731], [11.430861, 48.995461], [11.421884, 48.9956], [11.396078, 49.002878], [11.393164, 49.002397], [11.387106, 48.999627], [11.385112, 49.000408], [11.382783, 49.000519]]"
177,20,"Beilngries, ZOB",Beilngries,49.032173,11.476295,64,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,1,"[[11.4763, 49.032175], [11.476229, 49.032257], [11.475711, 49.032039], [11.47485, 49.033217], [11.477608, 49.034099], [11.477433, 49.03834], [11.47421, 49.03963], [11.472284, 49.040599], [11.472152, 49.043063], [11.469687, 49.046548], [11.466846, 49.053004], [11.466425, 49.056119], [11.461621, 49.062215], [11.462039, 49.067724], [11.460243, 49.067982], [11.459519, 49.070672], [11.454703, 49.070231], [11.455177, 49.068526]]"
176,20,"Beilngries, ZOB",Beilngries,49.032173,11.476295,9,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,1,"[[11.4763, 49.032175], [11.476229, 49.032257], [11.475711, 49.032039], [11.478241, 49.029281], [11.476462, 49.025306], [11.470795, 49.024173], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448791, 49.009775], [11.446427, 49.00391], [11.442172, 48.999903], [11.435839, 48.996552], [11.434215, 48.992097]]"
174,19,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,67,Kaldorf,Wiesenhofen,49.048472,11.431715,1,"[[11.471965, 49.033825], [11.4711, 49.034764], [11.470256, 49.036085], [11.470271, 49.036253], [11.46929, 49.036665], [11.466235, 49.037163], [11.465442, 49.037579], [11.464236, 49.040209], [11.464087, 49.041232], [11.463268, 49.042487], [11.462349, 49.043082], [11.460228, 49.043562], [11.459785, 49.043974], [11.459849, 49.044331], [11.458732, 49.044647], [11.458154, 49.044368], [11.45808, 49.043938], [11.458392, 49.04363], [11.461375, 49.042272], [11.461932, 49.041855], [11.462153, 49.04115], [11.461917, 49.039401], [11.461252, 49.038947], [11.458129, 49.038092], [11.456319, 49.037829], [11.455265, 49.037867], [11.4531, 49.038341], [11.452082, 49.039073], [11.450878, 49.039404], [11.448244, 49.040769], [11.444991, 49.043504], [11.44252, 49.044935], [11.440857, 49.046943], [11.439267, 49.048457], [11.438483, 49.048961], [11.437325, 49.049347], [11.436493, 49.049391], [11.431719, 49.048462]]"
173,19,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,64,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,1,"[[11.471965, 49.033825], [11.470256, 49.036085], [11.46929, 49.036665], [11.466235, 49.037163], [11.465442, 49.037579], [11.463268, 49.042487], [11.462349, 49.043082], [11.460228, 49.043562], [11.459849, 49.044331], [11.461379, 49.044439], [11.462209, 49.045299], [11.46284, 49.050763], [11.460399, 49.054302], [11.458283, 49.056386], [11.455648, 49.057243], [11.453486, 49.057429], [11.451673, 49.057988], [11.451316, 49.059227], [11.452949, 49.061384], [11.45412, 49.066902], [11.455177, 49.068526]]"
172,19,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,62,Goesselthal,Oberndorf,49.054378,11.463912,1,"[[11.471965, 49.033825], [11.472867, 49.032889], [11.473436, 49.032768], [11.477608, 49.034099], [11.477433, 49.03834], [11.476643, 49.038907], [11.47421, 49.03963], [11.472819, 49.040093], [11.472284, 49.040599], [11.472152, 49.043063], [11.469687, 49.046548], [11.468645, 49.049895], [11.466846, 49.053004], [11.466674, 49.05399], [11.466306, 49.05502], [11.463947, 49.054389]]"
170,19,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,50,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,1,"[[11.471965, 49.033825], [11.47312, 49.032777], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.477433, 49.020667], [11.480138, 49.019306], [11.486974, 49.017081], [11.50605, 49.013747], [11.507729, 49.011582], [11.506318, 49.00916], [11.518228, 49.003039], [11.529246, 48.99993], [11.531323, 48.988531], [11.534163, 48.983714], [11.539315, 48.981118], [11.540313, 48.976512], [11.545107, 48.977053], [11.555682, 48.976464], [11.559554, 48.977231], [11.55965, 48.976829]]"
105,9,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.434215, 48.992097], [11.436019, 48.99661], [11.442703, 49.000286], [11.446993, 49.004932], [11.448829, 49.010366], [11.447935, 49.020698], [11.450814, 49.027247], [11.454409, 49.02998], [11.457999, 49.031947], [11.46274, 49.032955], [11.467904, 49.035209]]"
383,46,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,1,"[[11.491883, 48.976204], [11.492038, 48.976341], [11.491537, 48.977499], [11.491892, 48.981328], [11.484372, 48.98354], [11.487986, 48.987733], [11.489244, 48.989889], [11.490291, 48.992095], [11.491355, 48.996873], [11.495282, 49.000455], [11.497941, 49.005411], [11.498913, 49.006376], [11.498727, 49.006881], [11.500521, 49.009824], [11.500908, 49.010148], [11.502278, 49.010344]]"
382,46,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,30,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,1,"[[11.491883, 48.976204], [11.492038, 48.976341], [11.491892, 48.981328], [11.484372, 48.98354], [11.489244, 48.989889], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507438, 49.010287], [11.507682, 49.011869], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478241, 49.029281], [11.47485, 49.033217], [11.472957, 49.032831], [11.470256, 49.036085], [11.470658, 49.036342]]"
380,46,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,1,"[[11.491883, 48.976204], [11.492038, 48.976341], [11.491892, 48.981328], [11.484372, 48.98354], [11.489244, 48.989889], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507438, 49.010287], [11.507682, 49.011869], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478207, 49.029462], [11.474249, 49.034595], [11.474473, 49.034703], [11.471199, 49.036536], [11.471045, 49.036904]]"
379,46,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,21,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,1,"[[11.491883, 48.976204], [11.492038, 48.976341], [11.491892, 48.981328], [11.484372, 48.98354], [11.489244, 48.989889], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507438, 49.010287], [11.507682, 49.011869], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478241, 49.029281], [11.47485, 49.033217], [11.475736, 49.033524]]"
377,46,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,17,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,1,"[[11.491883, 48.976204], [11.492038, 48.976341], [11.491892, 48.981328], [11.484372, 48.98354], [11.489244, 48.989889], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507438, 49.010287], [11.507682, 49.011869], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478241, 49.029281], [11.47485, 49.033217], [11.472957, 49.032831], [11.470256, 49.036085], [11.465685, 49.037388], [11.464211, 49.040293]]"
376,45,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,26,"Beilngries, Kanalsiedlung",Beilngries,49.044913,11.469383,1,"[[11.491797, 48.979018], [11.491739, 48.981461], [11.484372, 48.98354], [11.489244, 48.989889], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507438, 49.010287], [11.507682, 49.011869], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478241, 49.029281], [11.47485, 49.033217], [11.477608, 49.034099], [11.477433, 49.03834], [11.47421, 49.03963], [11.47239, 49.040426], [11.471305, 49.044256], [11.469993, 49.043981], [11.469342, 49.044898]]"
374,44,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917,50,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,1,"[[11.494914, 48.982169], [11.492041, 48.981496], [11.491537, 48.977499], [11.492473, 48.975845], [11.494234, 48.974904], [11.495848, 48.97302], [11.497854, 48.971874], [11.500125, 48.969121], [11.506101, 48.96631], [11.508717, 48.966056], [11.509535, 48.965496], [11.514217, 48.965958], [11.517963, 48.96714], [11.521501, 48.969274], [11.525141, 48.970427], [11.527789, 48.971661], [11.53136, 48.973986], [11.533598, 48.974615], [11.534784, 48.97558], [11.536068, 48.975402], [11.538411, 48.975787], [11.540313, 48.976512], [11.5447, 48.977039], [11.555682, 48.976464], [11.559554, 48.977231], [11.55965, 48.976829]]"
371,43,"Grampersdorf, Gewerbegebiet",Grampersdorf,48.976818,11.478615,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,1,"[[11.478612, 48.97681], [11.479324, 48.9767], [11.480246, 48.979169], [11.48826, 48.988132], [11.490136, 48.991645], [11.491355, 48.996873], [11.495282, 49.000455], [11.498218, 49.005786], [11.500295, 49.00709], [11.506055, 49.00896], [11.507729, 49.011582], [11.506702, 49.013291], [11.504953, 49.014217], [11.486974, 49.017081], [11.479301, 49.019646], [11.475957, 49.022221], [11.476275, 49.024939], [11.478207, 49.029462], [11.474249, 49.034595], [11.474473, 49.034703], [11.471199, 49.036536], [11.471045, 49.036904]]"
361,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,49,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,1,"[[11.4611, 48.994183], [11.463263, 48.993984], [11.468726, 48.99637], [11.477832, 48.998037], [11.482843, 48.997778], [11.482247, 48.999337], [11.489078, 49.002569], [11.49718, 49.003674], [11.499496, 49.00673], [11.506318, 49.00916], [11.518228, 49.003039], [11.529246, 48.99993], [11.530826, 48.993674], [11.53077, 48.989909], [11.533925, 48.984039], [11.539006, 48.981433], [11.540967, 48.975433], [11.547445, 48.971955], [11.550775, 48.967642], [11.556073, 48.97076], [11.564139, 48.972409], [11.562816, 48.973323], [11.563539, 48.973714], [11.562975, 48.974485]]"
448,66,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.412709, 49.043036], [11.412686, 49.042816], [11.411796, 49.044106], [11.41199, 49.044914], [11.415173, 49.045379], [11.420133, 49.047108], [11.437325, 49.049347], [11.439077, 49.048613], [11.44252, 49.044935], [11.444991, 49.043504], [11.448244, 49.040769], [11.4531, 49.038341], [11.455881, 49.037829], [11.458129, 49.038092], [11.461252, 49.038947], [11.461917, 49.039401], [11.461932, 49.041855], [11.45808, 49.043938], [11.458154, 49.044368], [11.458732, 49.044647], [11.459849, 49.044331], [11.460228, 49.043562], [11.462349, 49.043082], [11.463268, 49.042487], [11.465442, 49.037579], [11.470083, 49.03625], [11.467904, 49.035209]]"
